No;Customer;Suplier;CID ABH;CID Supplier;Type of Issue;ABH Ticket Number;Supplier Ticket Number;Status;Date/Start Time;Date/End Time;Duration;Timezone;On Duty;Root Cause;Action Taken;Chronology;Cordination To Customer;Cordination To Supplier;Status RFO Send;;;;;;
46;Aofei ;ABH;"202500007
RR2-RD2/180124 RBN-CN";;Packet Loss & Latency Increase;#20250000500;;Closed;16/05/2025 11:45:48;16/05/2025 15:33:48;;GMT+7;Tian;Packet loss due to congestion on the path to the destination.;Rerouted path to destination to a more stable path with higher capacity.;#20250000500 | Aofei (ABH) | RR2-RD2/180124 RBN-CN | Aofei report paket loss source 43.152.160.36 ke destinasi 103.130.19.74 & 103.130.19.77 | dari hasil pengecekan congest dibelakang IIX dan sudah direroute ke path yang lebih stabil dan lebih besar kapasitasnya | konfirmasi status ke Aofei | info dari Aofei masih sama seperti sebelumnya | sedang fu untuk mtr terbarunya | sudah di reroute ke path lain dan di info ke Aofei | FU konfirm status dari Aofei | Konfirmasi dari Aofei tiket bisa diclosed | Draft dan konfirmasi RFO ke internal | CLOSED;Email;Email;yes;;;;;;
47;DCC-Huawei;ABH;;;Maintenance;#20250000501;;Open;;;;;Tian;;;;;;;;;;;;
48;Aofei ;ABH;202500021 - Neu<>Cyb;;Packet Loss;#20250000502;;Closed;16/05/2025 14:23:00;16/05/2025 22:30:00;;GMT+7;Tian;"Packet loss due to congestion in the trunk backbone in 
Cyber node.";Normal after upgrade the trunk backbone;;;;;;;;;;
49;ABH;MDC;Req Permit Inbound;Req Permit Inbound;Request Permit Access;#20250000503;;Open;;;;;Bayu;;;;;;;;;;;;
50;HK-Seaga;ABH;;;Link Down;#20250000504;;Open;16/05/2025 18:37;;;GMT+8;Haikal;No issue segment ABH;Check circuit and montoring;#20250000504 | HK-Seaga (ABH) | Link Down | Wangsu report bahwa mereka mengalami link down pada salah satu port mereka 100G2/3/3  pada 20250516 1837 GMT+8  | Dalam hasil pengecekan bahwa tidak ditemukannya flap atau down pada port facing Wangsu dan Port neighboor facing wangsu tidak ditemukan port 100G2/3/3 | Menunggu confirm dari Wangsu untuk close ticket | CLOSED;Email;Email;yes;;;;;;
51;ABH;LN;Cek paket loss;;Packet Loss;#20250000505;;Open;;;;;;;;;;;;;;;;;
52;DCC-Huawei;ABH-ISPL;202500080;250409-LL-EDG1-PDG-L1 & 250410-LL-EDG1-PDG-L2;Link Down;#20250000506;;Closed;18/05/2025 22:02;19/05/2025 3:05:18;05:03:18;GMT+7;Haikal;"Link down due to double fiber cut on segment DCI-EDG 
& IDC-PDG ";Jumper and splicing the fiber cable ;#20250000506 | DCC-Huawei (ABH-ISPL) | Link Down | 202500080 | Dalam monitoring terlihat traffic daripada DCC-HW Line 1 mengalami drop, drop ini dikarenakan port facing cust mengalami down | Sudah di make sure ke Interlink bahwa tidak ada nya issue pada interlink | Sedang dilakukan cek di sisi ISPL | Dari hasil pengecekan ISPL bahwa di temukannya double FO Cut pada segment Edge <> DCI dan PDG <> IDC | Terpantu link sudah kembali up dam stable pada 2025-05-19 03:05:18 GMT+7  | Info DCC up pukul 03:00 (GMT+8) on May 19 | FU RFO ke ISPL | RFO sudah di berikan oleh ISPL | Review ke internal untuk close tikcet | IR available | CLOSED;Email;Email;yes;;;;;;
53;Aofei;ABH;202500007;;Destination Unreachable;#20250000507;;Closed;20/05/2025 2:25:03;26/05/2025;;GMT+7;Bayu;There is no issue found on ABH and the upstream segment, no congestion as well.; No action taken by ABH Team.;;Email;Email;yes;;;;;;
54;3GO;ABH;Colo rack 56 (device mx480);;Power Supply Issue;#20250000508;;Closed;;;;;Tian;Suspected issue power cable;Checking from 3GO with the DC Team;#20250000508 | 3GO (ABH) | Colo Rack 56 | 3GO minta cek untuk PEM0 karena detect alarm sejak 16 mei 2025 | Sudah diSampaikan ke 3GO bahwa PEM0 sebelumnya juga sempat bermasalah | Sudah disampaikan point-point pertanyaan ke 3GO dan tidak ada issue pada PDU dan socket | FU konfirmasi ke 3GO | CLOSED;Email;Email;yes;;;;;;
55;DCC-Huawei;ABH-ISPL;202500080;250409-LL-EDG1-PDG-L1 & 250410-LL-EDG1-PDG-L2;Flapping;#20250000509;#2025-0050183;Closed;20/05/2025 16:47:26;20/05/2025 17:01:46;00:14:20;GMT+7;Tian;"The link flap due to line 1 degraded & line 2 flap was caused by FLP 
activity while troubleshooting another customer.";None (Line 1 has already returned to normal.) ;"#20250000509 | DCC-Huawei (ABH-ISPL) | 202500080 | Flapping | Terpantau DCCHWNT1 di SW 1 MDC sempat terpantau down | FU ke ISPL dan infonya line 1 degrade dan line 2 kemungkinan Flapping | FU ke ISPL untuk solusi agar tidak down kembali | Terpantau link kembali down periode 20/05/2025 16:47:26 - 17:01:46 GMT+7 | Sudah di tanyakan ke ISPL ada event apa di jalur | FU improvement ke ISPL | kembali terpantau flapping 25/05/2025 17:15:55 - 25/05/2025 17:22:21 | kembali flapping periode 26/05/2025 15:37:34 - 15:40:15 | FU ke ISPL untuk improvementnya | RFO available | Validasi ke Internal | CLOSED
Ticket ke DCC >> #20250000515";Email;Email;yes;;;;;;
56;OWS;ABH-ISPL;AB22025 – Multiple Services;VLAN766;Destination Unreachable;#20250000510;;Closed;20/05/2025;22/05/2025;;GMT+7;Tian;"1. Theres an issue occurred on the Singapore–Jakarta backbone 
of upstream provider 1, which impacted international ingress 
traffic to several OWS prefixes in Jakarta. 
2. There is asymmetric routing between ingress and egress paths 
across two different upstream providers.";"1. The upstream provider escalated the backbone issue to their 
cable provider. 
2. ABH applied prefix prepending for many OWS prefixes toward 
the affected upstream provider 1 to shift both inbound and 
outbound traffic to the upstream provider 2.";#20250000510 | OWS (ABH-ISPL) | 240607-ABH-IPT-APJ (VLAN766) | OWS report ke Destinasi ini IP 103.87.71.2 sempat unreach pada rentang 12.17 sampai 12.40 | dari hasil pengecekan by obs terdapat prefix receive ada penurunan pada rentang waktu tersebut | FU progress pengecekannya | Update dari ISPL impact dari adanya issue LL KPPTI-EDGE | Interim RFO sudah disampaikan | RFO dari ISPL Available | Informasi terakhir bahwa OWS masih mengalami issue koneksi | dari hasil pengecekan bahwa adanya inbound drop pada DCC-841 dan Outbound drop pada ISPL-766 kedua ini memiliki korelasi | Dari pengecekan ISPL sejauh ini terpantau normal ISPL<>Upstream | Saat ini sedang di FU ke DCC apakah ada issue | Issue di temukan di sisi DCC bahwa B2JS nya mengalami flap 2025-05-22 10:56:25 - 10:56:28 | Reason text sudah di berikan ke OWS | Per hari ini 24/05/2025 OWS kembali report koneksi pada 11:30 - 11:38 WIB | Sedang di check untuk reason nya | Summary dan evidence sudah dishare ke cust | Draft IR lalu validasi ke internal | CLOSED;Email;Email;yes;;;;;;
57;ABH;MDC;Req Permit Inbound;;Request Permit Access;#20250000511;;Open;;;;;Tian;;;;Email;Email;No;;;;;;
58;Shopee;ABH;"Pro-active ticket
AB22021-A (Line-1)
AB22021-B (Line-2)";;Traffic Drop;#20250000512;;Closed;20/05/2025 14:23:00;20/05/2025 16:20:00;01:57:00;GMT+7;Tian;;;Pro-active ticket #20250000512 | Shopee (ABH) | terlihat penurunan traffic sejak tanggal 13 mei 2025 | FU ke shopee apakah mereka detect issue atau tidak | Update dari Shopee terpantau link normal dan stabill BGP nya tidak reset | Sudah di confirm ke internal | Monitoring hingga pergantian shift | CLOSED ;Email;Email;No;;;;;;
59;NTTG-Pasar Rebo;ABH - ICON +;202500050;1,11401E+11;Testing Issue;#20250000513;REQXSP5N;Closed;20/05/2025 19:56:49;21/05/2025 9:31:03;13:34:14;GMT+7;Luthfi;"Fiber optic cable break detected at a distance of 351 meters from Joint Box KYBA10632. 
Coordinates: -6.30264, 106.86317";Resplicing fiber optic cable;#20250000513 | NTTG-Pasar Rebo (ABH - ICON +) | Testing Issue | 202500050 | NTTG report di email untuk circuit Pasar-Rebo dan belum di ketahui issuenya | Saat ini sedang di pastikan ke ICON+ apakah ada issue | Dari initial check bahwa l2tp menuju site user mengalami down (Tidak bisa di ping) | Sudah disampaikan ke NTTG | dari pengecekan lebih lanjut ICON terdapat indikasi cut pada dijarak 351 Meter dari Jointbox kyba10632 Tikor : -6.30264 ,106.86317 dan sudah di sampaikan ke NTTG | FU perbaikan NTTG | Saat ini tim Icon sudah melakukan resplicing dan terpantau sudah normal pada 09:31 WIB | FU confirm dari NTTG | Update dari NTTG sudah kembali restored | Monitoring dan mintakan RFO ke ICON+ | RFO available dan review | CLOSED;Email;Email;No;;;;;;
60;CTG;CLOUDATA;"AB19007
AB19008";"Alibaba 1 (XCN363) <=> CDI-8-1
Alibaba 2 (XCN364) <=> CDI-8-2";Flapping;#20250000514;;Closed;20/05/2025 18:44:28;23/05/2025 16:00;21:15:32;GMT+7;Luthfi;Fault no found issue in segment ABH and vendor side;Check power both side, etc normal; #20250000514 | CTG-ALI-OIXP (CDI) | Flapping | 202300001 | CTG report mengalami flapping periode 20/05/2025 18:44:28 GMT+7 dan setelah di check di MRTG OIXP trafficnya tidak kembali running | Sudah di mintakan CDI untuk check segment L2 NTT<>IDC3D apakah ada issue | Sudah di open ticket juga ke OIXP dan meminta check koneksi peer ALI<>OIXP karena dari hasil pengecekan BGP mengalami down match dengan periode yang di report ALI | FU ke CDI&OIXP | dari pengecekan CDI dapet power dari end to end dan sudah di sampaikan ke CTG | FU konfirmasi CTG dan OIXP | terlihat Alibaba sudah mengembalikan traffic pada 23/05/2025 16:00 GMT+7 | FU konfirmasi close tiket ke CTG;Email;Email;yes;;;;;;
61;DCC-Huawei;ABH-ISPL;202500080;250409-LL-EDG1-PDG-L1 & 250410-LL-EDG1-PDG-L2;Flapping;"#20250000515
DCC202505211056";#2025-0050183;Closed;21/05/2025 12:36:12;21/05/2025 12:39:55;00:03:43;GMT+7;Haikal;"The link flap due to line 1 degraded & line 2 flap was caused by FLP 
activity while troubleshooting another customer.";None (Line 1 has already returned to normal.) ;"#20250000509 | DCC-Huawei (ABH-ISPL) | 202500080 | Flapping | Terpantau DCCHWNT1 di SW 1 MDC sempat terpantau down | FU ke ISPL dan infonya line 1 degrade dan line 2 kemungkinan Flapping | FU ke ISPL untuk solusi agar tidak down kembali | Terpantau link kembali down periode 20/05/2025 16:47:26 - 17:01:46 GMT+7 | Sudah di tanyakan ke ISPL ada event apa di jalur | FU improvement ke ISPL | kembali terpantau flapping 25/05/2025 17:15:55 - 25/05/2025 17:22:21 | kembali flapping periode 26/05/2025 15:37:34 - 15:40:15 | FU ke ISPL untuk improvementnya | RFO available | Validasi ke Internal | CLOSED
Ticket ke DCC >> #20250000515
";Email;Email;yes;;;;;;
;;;;;;;;;21/05/2025 14:59:46;21/05/2025 15:41:51;00:42:05;;;;;;;;;;;;;;
;;;;;;;;;25/05/2025 17:15:55;25/05/2025 17:22:21;00:06:26;;;;;;;;;;;;;;
;;;;;;;;;26/05/2025 15:37:00;26/05/2025 15:40:15;00:03:15;;;;;;;;;;;;;;
62;ABH;MDC;Req Interkoneksi;Req Interkoneksi;Req Interkoneksi;#20250000516;;Open;28/05/2025;28/05/2025;;GMT+7;Haikal;;;;Email;Email;No;;;;;;
63;Infobip;ABH-DCC; AB23039;SDPP202308040002;Traffic Drop;#20250000463;;Open;;;;GMT+7;Luthfi;;;;Email;Email;No;Request Permit Access;Rescheduled;GMT+5;Tian;;
64;Baoshuo;CrossNet;BTIIG-Morowali;;Link Down;#20250000518;;Closed;"22/05/2025 8:00:00
23/05/2025 10:00:00";"22/05/2025 18:12:00
23/05/2025 12:00:00";#VALUE!;GMT+8;Haikal;"1. The cable detached from the dead-end, resulting in damage to the cable jacket at KM 18 from Bahomahoni.
2.  There is a high bending at KM 10 from TS Matano.";"Action 1: 1. Conducting OTDR measurements
                  2. Tracing route and splicing FO cable


Action 2:  1. Conducting OTDR measurement
2. Route tracing for CP
                    3. Resplice core due to high bending
";#20250000518 | Baoshuo (CrossNet) | Link Down | BTIIG-Morowali | CN pro-active mengamati adanya FO down | dari hasil penelusuran tim, indikasi down dikarenakan terdapat beberapa titik high bending yang menyebabkan redaman power naik | FU progress CN | Update dari CN bahwa adanya kabel issue di Km 17, indikasinya deadend rusak/rapuh | Sudah disampaikan ke Baoshuo beserta evidence nya | Link sudah kembali up | Terpantau per pagi ini link kembali down 23/05/2025 10:54 GMT+7 | Terpantau sudah kembai up | Info dari CN perbaikan masi temporary dan planning permanen link akan di lakukan pergantian kabel dan estimasi pelaksanaan 2 hari ke depan | FU CN terkait jadwal pergantian kabel | RFO sudah di share | Available | CLOSED;Email;Email;yes;;;;;;
65;Running River;ABH-CGS;202500054;EDMKABH202503048P;Link Down;#20250000519;NOCCENTRAL/2025/05/00147;Open;22/05/2025 9:20;22/05/2025 11:13;;GMT+7;Haikal;Service disruption due to backbone port failure.;Console Switch and recreate backbone service;#20250000519 | Running River (ABH-CGS) | Link Down | 202500054 | RR report mengalami down pada 22/05/2025 9:20 | Dari hasil pengecekan tim CGS sedang ada gangguan backbone segment Demak to Imam Bonjol(Semarang) | Saat ini sudah kembali up pada 22/05/2025 11:13 | FU RFO CGS | RFO available | Draft RFO dan konfirmasi ke internal | CLOSED;Email;Email;yes;;;;;;
66;ABH;DCC;IPT VLAN841;;Traffic Drop;#20250000520;TT-2025052212;Closed;22/05/2025 10:00;22/05/2025 10:40:00;;GMT+7;Haikal;" Traffic drop was caused by shaking of B2JS03 device, as traffic ran on the poor-performing
 NIX-Karawang line"; recovered after auto-switching to another line.; #20250000520 | ABH (DCC) | Traffic Drop | IPT VLAN841 | Dalam monitor taffic inbound pada VLAN-841 sempat mengalami drop pada range 09:55 WIB | Dari hasil teliliti pengecekan DCC di temukannya link B2JS flap pada 2025-05-22 10:56:25 - 10:56:28 | Update dari DCC bahwa adanya issue pada segment NIX - Karawang dan telah di swith ke another rute | FU Improvementnya ke DCC | RFO available | Review untuk close ke internal | CLOSED;Email;Email;yes;;;;;;
67;ABH;ISPL;IPT VLAN766;;Req. Allow & Adv. Prefix;#20250000521;;Open;22/05/2025 12:30:00;;;GMT+7;Haikal;;;;;;;;;;;;
68;Lingyun;Aofei-SSM;202400094;"SSM: L2 JKT<>Kendal
Aofei: N_20240809_021 (JKT-HK)";Link Down;#20250000522;202505376;Closed;20/06/2025 17:40:00;22/05/2025 19:28:00;###############################################################################################################################################################################################################################################################;GMT+8;Luthfi;"
Link Down due to problem on SFP Uplink port ";Replace SFP module ; #20250000522 | Lingyun (Aofei-SSM) | Link Down | L2 HK<>Kendal | Lingyun report bahwa linknya mengalami down periode 22/05/2025 18:41 - 19:30 GMT+8 | Sudah di open ticket ke SSM | Update dari SSM bahwa adanya issue kelistrikan dan SFP error action ganti SFP | FU detail issue ke SSM | RFO Available | Kirim di Office Hours lalu closed | CLOSED;Email;Email;yes;;;;;;
69;IDCH;ABH-Powertel;   AB21009/IdEX-transport;;Maintenance;#20250000523;;Open;23/05/2025 22:00:00;23/05/2025 23:59:00;;;Tian;;;;Email;Email;No;;;;;;
70;Aofei;ABH;"202400051
RR2-RD2/180124 RBN-CN";10742-OWS-ABH-SIN IPT;Intermittent;#20250000524;;Open;23/05/2025 23:18:00;;;GMT+8;Tian;No Fault found from our segment;Check and monitoring; #20250000524 | Aofei (ABH) | Aofei report link down 2025-05-23 23:18(UTC+8) | sedang ditanyakan detail CID dan lognya | FU ke Aofei untuk log dan detail CIDnya | Info dari Aofei bukan link down namun paket loss ke arah prefix tsel | Dari hasil pengecekan bahwa adanya congestion antara OIXP <> TSEL | Sedang di analisa terlebih dahulu | Sedang dimintakan traceroutenya ke Aofei | No respon | CLOSED;Email;Email;No;;;;;;
71;LAXO;ABH-TELKOM;202400002/IdEX-CAC;;Maintenance;#20250000525;;Open;27/05/2025 0:00;27/05/2025 4:00;;GMT+7;Haikal;Permohonan Izin Tracing Patchcord untuk Persiapan Migrasi Simplifikasi Kebalen Metro Platform Huawei;Permohonan Izin Tracing Patchcord untuk Persiapan Migrasi Simplifikasi Kebalen Metro Platform Huawei;Estimasi awal 30 Menit;Email;Email;No;;;;;;
72;NTTG-Pasar Rebo;ABH - ICON +;202500050;1,11401E+11;Link Down;#20250000526;;Closed;25/05/2025 11:06;25/05/2025 14:15:00;03:09:00;GMT+7;Haikal;Congestion on the POP Sunter<> POP Kemayoran Line;Reroute to another Line;#20250000526 (#20250000527) | NTTG-PHC (ABH - ICON+) | Link Down | 202400250 | NTTG report link down pada 25/05/2025 11:06 GMT+7 | Dari hasil pantaun monitoring bahwa traffic sudah resume pada 11:24 GMT+7 | Pada jam 14:11 termonitor link flap dan Up pada 14:15 | Terkait hal ini masih dilakukan pengecekan oleh ICON | FU ICON | info icon ada gangguan jalur POP SUNTER ke arah POP KEMAYORAN dan normal after reroute | RFO Available namun belum ada root causednya | Kirim di Office Hours lalu closed | CLOSED;;;;;;;;;
73;NTTG-PHC;ABH - ICON +;202400250;1,11202E+11;Link Down;#20250000527;A0359162;Open;25/05/2025 11:06;25/05/2025 11:16;00:10:00;;Haikal;;;;;;;;;;;;
74;ABH;Fiberstar;IPT;;Traffic Drop;#20250000528;T912130-240525-01;Closed;24/05/2025 12:00;24/05/2025 23:30;11:30:00;GMT+7;Haikal;"FO Cut
Di jarak 6.6km dari site Toboali (Submarine segment Ancol <> Toboali)";"- Pengecekan per-segment (validasi cut dan OTDR)
- Pelurusan Core, cross connection, dan integrasi backup link
- Manually re-route services to backup link";#20250000528 | ABH (FiberStar) | Traffic Drop | IPT AS139388 | Dalam pantauan terlihat traffic IPT fiberstar mengalami drop pada 24/05/2025 12:00 | Terkait hal ini informasi dari Fiberstar bahwa adanya FO Cut Di jarak 6.6km dari site Toboali (Submarine segment Ancol <> Toboali) | Saat ini dilakukan manual reroute oleh tim fiberstar dan saat ini link up via Backup pada 24/05/2025 23:30 | ETR untuk restorasi Mainlink akan dilakukan +- 30 hari | CLOSED;WhatsApp;WhatsApp;yes;;;;;;
75;Baoshuo;CrossNet;BTIIG-Morowali;;Link Down;#20250000529;;Closed;26/05/2025 1:30;26/05/2025 20:53:00;19:23:00;GMT+7;Luthfi;FO CUT KM 9 FR TS MATANO (Bundaran Fonuasingko);"1. Conducting OTDR measurement
2. Route tracing for CP 
3. Resplice core due to high bending
4. Reroute BTIIG main link via TS Bahomahoni
";#20250000529 | Baoshuo (Crossnet) | Link Down | BTIIG-Morowali | Dari monitoring terlihat Link mengalami down periode 26/05/2025 00:35 WIB | Sudah di open ticket ke CN | Update dari CN bahwa adanya FO cut estimasi area km 9 dari ts-matano | Perlu jumper kabel 700 m | delay penarikan kabel jumper dan temporary dilewatkan jalur lain | Keep eye proggresnya | RFO Available | Kirim di Office Hours lalu closed | CLOSED;Email;Email;yes;;;;;;
76;Running River;ABH-CGS;202500054;EDMKABH202503048P;Intermittent;#20250000530;;Closed;24/05/2025 12:10;24/05/2025 15:10;03:00:00;GMT+7;Tian;"There is a fiber optic cut issue on the submarine 
backbone link towards Singapore on the 
upstream side.";Reroute to another upstream;#20250000530 | Running River (CGS (Vendor DIA)/ Fiberstar (IPT INTL)) | Intermittent | 202500054 | RR report bahwa mereka mengalami intermittent, dalam monitoring traffic terlihat drop sejak 11:40 WIB | Dalam hasil pengecekan CGS bahwa mereka menemukan adanya congestion di Port di Dazen Pandanaran | Dari hasil ping Ptp terlihat normal dan tidak ada anomali | Dari hasil pengecekan port facing customer dan mac address juga normal | ada nya suspect issue pada Fiberstar | Info dari Fiberstar bahwa sedang terjadi gangguan segment B3JS Ancol <> Toboali | saat ini sedang direroute (Manual) | FU RFO ke CGS terkait congest | CLOSED;WeChat;WeChat;yes;;;;;;
77;ABH;MDC;Req Interkoneksi;;Req Interkoneksi;#20250000531;;Open;;;;;;;;;;;;;;;;;
78;Pro- Active ticket _Seabank;ABH-CAC;AB21015 - Line 2;;Traffic Drop;#20250000532;;Open;27/05/2025 10:00:00;;;GMT+7;Tian;;;;Email;Email;No;;;;;;
79;Baoshuo;CrossNet;BTIIG-Morowali;;Link Down;#20250000533;;Closed;28/05/2025 13:10:00;28/05/2025 17:35:00;04:25:00;GMT+7;Bayu;"The outage was caused by an issue with Electrical Short Circuit in 
TS Bahomahoni ";"The outage was caused by an issue with Electrical Short Circuit in 
TS Bahomahoni ";#20250000533 | Baoshuo (Crossnet) | BTIIG-Morowali | Link Down | Terpantau link mengalami down pada 28/05/2025 13:10 GMT+7 | sudah di pro active ke Baoshuo | FU pengecekan CN | info dari CN terdapat pada salah satu sumber listrik di TS Bahomahoni yang rusak link up 28/05/2025 17:35 GMT+7 | FU RFO ke CN | RFO available | Validasi ke internal lalu closed | CLOSED;Email;Email;yes;;;;;;
80;"Aofei-Domestic
Tencent-ISC
Aofei Jakabare + NEU<>CYBER
Aofei Indigo";ABH;"202400045
202400051
202400289+202500021
202500020";;Link Down;#20250000534;;Closed;29/05/2025 2:00;29/05/2025 3:10;01:10:00;GMT+8;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time ";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000534 | Aofei (ABH) | Link Down | All Service exclude Domestic Line-2 | Aofei report bahwa semua servicenya mengalami down | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
81;OWS;ABH;VLAN4062 ;AB22025 – Multiple Services ;Interupption;#20250000535;;Closed;29/05/2025 2:07:00;29/05/2025 3:04:00;00:57:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time ";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000535 | OWS (ABH) | Interupption | AB22025 – Multiple Services | OWS report bahwa tidak bisa mengakses ip mereka di jakarta pada periode 29/05/2025 02:07 - 03:04 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
82;"DCC Cyber<>Sigma
DCC Wangsu NEX2
DCC Huawei NTT";ABH;"202400154
202400221
202500080";;Link Down;#20250000536;;Closed;29/05/2025 2:00;29/05/2025 3:10;01:10:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time ";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000536 | DCC Cyber<>Sigma - DCC Wangsu NEX2 - DCC Huawei NTT (ABH) | Service Down | DCC report bahwa servicenya mengalami down | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
83;THC;ABH;AB22011;;Link Down;#20250000537;;Closed;29/05/2025 2:01:00;29/05/2025 3:04:00;01:03:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time ";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000537 | THC (ABH) | Link Down | AB22011 | THC report bahwa Link LL nya mengalami down periode 29/05/2025 02:01 - 03:04 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
84;Jupiter;ABH;AB23028;All Vlan;BGP Down;#20250000538;;Closed;29/05/2025 2:00:00;29/05/2025 3:13:00;01:13:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time ";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000538 | Jupiter (ABH) | Link Down | AB23028 (All VLAN) | Jupiter report bahwa semua peernya mengalami down periode 29/05/2025 02:00 - 03:13 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
85;Herza;ABH;202500002;;Link Down;#20250000539;;Closed;29/05/2025 2:00:00;29/05/2025 3:06:00;01:06:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time ";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000539 | Herza (ABH) | Link Down | 202500002 | Herza report bahwa link LL nya mengalami down periode 29/05/2025 02:00 - 03:06 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
86;Shopee;ABH;"202400081
AB22021-A (Line-1)
AB22021-B (Line-2)";;Traffic Drop;#20250000540;;Closed;29/05/2025 3:01:00;29/05/2025 4:16:00;01:15:00;GMT+8;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000540 | Shopee (ABH) | Traffic Drop | AB22021-A (Line-1), AB22021-B (Line-2) | Shopee report mengalami traffic drop dan penurunan receive prefix periode 29/05/2025 03:01 - 04:16 GMT+8 | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
87;Seabank;ABH;AB21005 (IA1-210336) ;;BGP Down;#20250000541;;Closed;29/05/2025 3:02:00;29/05/2025 4:06:00;01:04:00;GMT+8;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000541| Seabank (ABH) | BGP Down | AB21005 (IA1-210336) | Seabank report mengalami BGP Down periode 29/05/2025 03:02 - 04:06 GMT+8 | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
88;NTTG-PHC;ABH;202400250;;Link Down;#20250000542;;Closed;29/05/2025 2:00:00;29/05/2025 3:18:00;01:18:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000542 | NTTG PHC (ABH) | Link Down | 202400250 | NTTG Report mengalami link down periode 29/05/2025 02:00 - 03:18 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
